VertexName,X,Y
1,0.701169193363907,0.09596550320238417
2,0.04124255829882062,0.7950158979578781
3,0.433906540805427,0.7244106451641009
4,0.8526149293563839,0.5515880824450952
5,0.8172457171784385,0.8705785262059138
6,0.3054919966410766,0.40555534475231225
7,0.9098128975970585,0.4546533241237989
8,0.02277625338258671,0.30038373700436694
9,0.3501939031356207,0.6017985580558637
10,0.36889578993531214,0.1043411741064657
11,0.7292716876946322,0.7360935864531012
12,0.03716336510739959,0.03885702000697333
13,0.8586552022792648,0.46616166564274697
14,0.7271919600715732,0.8361707387057807
15,0.5505646630726652,0.7448469773726086
16,0.8129439950342837,0.8266608113173574
17,0.9517584669440841,0.7141623245506356
18,0.1816683420023275,0.12088841617905544
19,0.12927616635577932,0.9978347386123758
20,0.4342478340570547,0.60753929004396
21,0.4790125504918479,0.5526135247080554
22,0.330825616861283,0.9514269977120872
23,0.6948517863117716,0.9211945226830945
24,0.8197140847428364,0.7655318050991414
25,0.08325251984578186,0.9885722188162055
26,0.7976369929948798,0.30005933986217403
27,0.4539103969715601,0.6499359052858839
28,0.7277083014811557,0.3628605802126412
29,0.2392131018193443,0.5485504556752957
30,0.4189381590941378,0.5833748363413446
31,0.07806566194429398,0.7761090325607589
32,0.4572112741109101,0.38659248949884495
33,0.3930990286672479,0.5641953331071332
34,0.09043626578597064,0.6356084440033481
35,0.5745165314872154,0.1033977748542434
36,0.3344283680390312,0.19886724077584472
37,0.3509623622150182,0.7649871967306708
38,0.9101533251848972,0.9688958741731584
39,0.1820671355010257,0.8977171460000549
40,0.6010884556566605,0.9605277563956086
41,0.20995283326587955,0.31818347485521425
42,0.5212114794742261,0.30734568989273936
43,0.04333453996648562,0.011801936433090132
44,0.6331632472322217,0.09255582449609834
45,0.20522199077535697,0.5685668200798815
46,0.31305653284714097,0.12237850415476448
47,0.9433867736884012,0.006630460439326691
48,0.7608058373237938,0.38581158818713845
49,0.5781470490727301,0.8792812731942558
50,0.4761548896417849,0.30822026593706187
51,0.6971603361555916,0.12409858699034026
52,0.7663350931088349,0.2112275666567779
53,0.15246358191224096,0.9450468607858504
54,0.9811116399902527,0.8680343979489592
55,0.5468828121062254,0.6442184233995937
56,0.15460984046455317,0.7251416956440889
57,0.6951745137086784,0.4629395694873789
58,0.7216061021272708,0.054309987347823996
59,0.7261751672829482,0.13601856134229195
60,0.4007013435881871,0.956786221293875
61,0.797566001483693,0.6611698342673297
62,0.16387430336069975,0.03259293853915979
