VertexName,X,Y
1,0.6289111826967213,0.18565192387276963
2,0.8914521089802876,0.6333791313668726
3,0.7959945870879228,0.37876478637024125
4,0.08783182000364342,0.5691792699620185
5,0.19694518667757543,0.31059086842290096
6,0.949886912249094,0.6804078714141586
7,0.9139422891703826,0.6098973813369271
8,0.4818422788171761,0.13351678435436076
9,0.09306848120891309,0.3111296255450563
10,0.9914495369212408,0.7927799178926762
11,0.44216945046095824,0.7686578312204342
12,0.14866851742712917,0.6123782310583699
13,0.14609262818924007,0.2051302562443611
14,0.9892373130834441,0.4218151630068733
15,0.19948858387775614,0.7169352107015117
16,0.16369462020599956,0.1116947804931121
17,0.21178345765663265,0.4160461767190853
18,0.7717394337444009,0.9541683703353023
19,0.37807695536378316,0.907765314682029
20,0.25085340144372015,0.5659033351132414
21,0.1558370759959774,0.17380061374086897
22,0.08150391650595756,0.07474607113391474
23,0.19329825936532619,0.979382119447376
24,0.3604568535666435,0.7211411170914872
25,0.976317873281005,0.16601418477924912
26,0.8871825297430671,0.1320935340574375
27,0.4222713626151059,0.16709961087411696
28,0.3240966336337656,0.42001057450946033
29,0.8954017018474101,0.6743770193393731
30,0.5010405025109285,0.18125210219109122
31,0.5924383098264303,0.14820877743647587
32,0.9330632801255793,0.5776889377323599
33,0.8259520204123288,0.02679625245985673
34,0.21513112871646878,0.968619120231717
35,0.44158279700094816,0.10345287372521983
36,0.3286141065876691,0.4450440957855455
37,0.605124556665256,0.14908863714381648
38,0.765159674274587,0.6645488521369558
39,0.4821509819930633,0.9635080171459006
40,0.7331258627624343,0.29362511637576794
41,0.2453788450792681,0.21676683027883847
42,0.4607933039471941,0.811467628059372
43,0.1865008779102605,0.37355576120742906
44,0.30468424686800843,0.6433209358844533
45,0.9813237281061344,0.0876401304897173
46,0.9462830314733819,0.8393339262058506
47,0.75479198434946,0.7835811861636273
48,0.15651346152644763,0.5845357287956128
49,0.0863519549275299,0.16136874515477595
50,0.8516900327842257,0.4563785711251872
51,0.9069435495430702,0.13415327296692792
52,0.2026488052585016,0.07802908044109536
53,0.8332821273093105,0.21771242401947255
54,0.13243404200159004,0.9703770498274837
55,0.9139810985173573,0.18199097079682913
56,0.6130790379466501,0.8049528813135355
57,0.7837256232791925,0.3195482327779905
58,0.800594209858981,0.9408611638826161
59,0.8108510684063638,0.5376305726298471
60,0.27739504226014244,0.5808468048951576
61,0.08858016851611372,0.7998623431763279
62,0.8025200372252379,0.060181305444061195
63,0.46079559438865936,0.14955255918023103
64,0.785106544541041,0.9458807020407368
65,0.46134477850018685,0.8016717431133977
66,0.04729848360406974,0.8215492564228977
67,0.8681007545622066,0.6256799421086349
68,0.5233836612210239,0.6376236413332546
69,0.40143210073021796,0.39075413309757656
70,0.9299594041092135,0.08825601991050847
71,0.9563877784121928,0.5388059498197887
72,0.30240278826663514,0.5035462244277494
73,0.6662446621592331,0.9995061892630206
74,0.2779273520557357,0.8393222604788255
75,0.43844376926277295,0.04307342746755183
76,0.38730200851713226,0.3681930062625204
77,0.2816332666036876,0.029039543082100328
78,0.7589681579154877,0.5183128834375429
79,0.6355250290132405,0.1822961844691633
80,0.6396116302021965,0.018028795708264767
81,0.1061499913743077,0.43768229321907415
82,0.43071899789490076,0.3687566424649288
83,0.5782025043712608,0.8217779994472016
84,0.7998124418721304,0.44044291005996583
85,0.9971250596369199,0.13453115496009416
86,0.5642692236740895,0.6501800044785787
87,0.15220527877641965,0.3540223466057886
88,0.18271878285175802,0.07168647601906608
89,0.410091199733717,0.8298703286408238
90,0.817402317653205,0.9186774212015862
91,0.8430987381015617,0.5777805100996448
92,0.22225099780873447,0.12087148787906243
93,0.27364249796978746,0.4398526427551088
94,0.9975160396159294,0.12406984809888899
95,0.27207087247987805,0.9490465495343949
96,0.033523837105978505,0.3075920504400461
97,0.2945077124771568,0.16018967559027808
98,0.04365581645289429,0.36575372012916585
99,0.04704884334443171,0.8202202489279246
100,0.027916344986385178,0.7829564741073397
101,0.6227233195792653,0.8096820605886301
102,0.1303660234061299,0.7290248453533507
103,0.18515440815844142,0.9165604788558632
104,0.8918905826786402,0.12962730931397937
105,0.6280263507826134,0.6281204420424514
106,0.26660214458812037,0.568598101921729
107,0.2992761065945444,0.982013657277152
108,0.614032775314468,0.5352000953624023
109,0.777489640106284,0.8185815531085877
110,0.47335849551655285,0.7349239540851571
111,0.38039112935738684,0.4691217504701769
112,0.0335703072058301,0.42229282947546354
113,0.7776057605503858,0.6410735989229828
114,0.10166099242254345,0.6907222801190697
115,0.8752891535350118,0.17554109234407578
116,0.009750571956468557,0.23233395966684922
117,0.5501445583806795,0.7592719904659331
118,0.39082770464154226,0.6251584093528947
119,0.39847325049225346,0.5056148861482678
120,0.47049824189087774,0.6267410855217651
121,0.02175229831595904,0.7402963366291792
122,0.4610246302169806,0.13889111112742625
123,0.6147796614023379,0.7055186442084067
124,0.9061518196787143,0.016856021075500438
125,0.4997797404280119,0.19333874537226725
126,0.2773345458330223,0.391044610315321
127,0.5177217308568517,0.10907802582766557
128,0.8352261304300079,0.46227852800165015
129,0.01075831409207062,0.09488553384964082
130,0.9906757475612733,0.1256214789205068
131,0.7454317935527298,0.5253811024910472
132,0.7160375732579887,0.6605653491513341
133,0.15739376402301053,0.006577533626592746
134,0.6592334278713747,0.4297451241223913
135,0.4920550698443261,0.22824331991050117
136,0.9128903180524784,0.06034858590765546
137,0.08452391167170037,0.23364287472599832
138,0.40889960640638,0.8158867713147034
139,0.6749380816667212,0.7200348644574965
140,0.11402810826123622,0.49030985633235147
141,0.30311236759172056,0.641006446502418
142,0.7174676082798863,0.2728966922023788
143,0.6832389346459709,0.5472375691430574
144,0.1660792253652691,0.5731978832868121
