VertexName,X,Y
1,0.35561348914806357,0.621943249607427
2,0.26336042498240464,0.952607633516403
3,0.6004539002577064,0.9096122814174542
4,0.11099238734863914,0.8983944392498773
5,0.4567657927509796,0.3432797403391019
6,0.6191390428517672,0.9495134874135155
7,0.05755549736491161,0.47598745132087783
8,0.35724557312661875,0.9833791601410317
9,0.4350581374488153,0.45943741558884066
10,0.9221560032655791,0.05015669881972529
11,0.11065297911763605,0.4607170791591625
12,0.8166357216140091,0.8013027504237736
13,0.28540699644790324,0.08882286457786959
14,0.21317692786266795,0.5680326248687108
15,0.25551471235781986,0.620323199535181
16,0.40648902070582693,0.6017891936176022
17,0.5043501812055267,0.4016740281439328
18,0.8708097544279161,0.6494651642592166
19,0.7187373418385233,0.3633095421893773
20,0.31469296856551177,0.09718991076340244
21,0.7458582264117156,0.10422014448880679
22,0.19810768501543152,0.6115188305691567
23,0.5044051505147183,0.8111057500943497
24,0.07624775910147719,0.12605340001970478
25,0.9764422270295621,0.9821779857802422
26,0.6966093687076383,0.9089769217735545
27,0.8813267837585741,0.6820005340069496
28,0.16212983065261777,0.1635850084873095
29,0.7737925988561608,0.043106524532753765
30,0.33321252981742966,0.8690405035905695
31,0.2577708649068945,0.09254005265272058
32,0.4969543487273468,0.22006601271908233
33,0.25029823032460496,0.44402457825841646
34,0.6550322781240758,0.9840331987918207
35,0.6623458490243478,0.7704525958008474
36,0.7407688211489719,0.749701272116953
37,0.04193858738205236,0.012932663319294768
38,0.28208064835317503,0.30601413881923667
39,0.4608850079485045,0.25160811949623063
40,0.8992639784330229,0.7547062714699557
41,0.3255441080338831,0.10724201961561286
42,0.10154987017898331,0.8608348613500127
43,0.1731527158309667,0.6576226814723496
44,0.863331078653313,0.8911382652821042
45,0.20250385043865748,0.5408963592396464
46,0.6308835221165406,0.6908259591769773
47,0.9021422888953495,0.12559538789756763
48,0.015465803211874074,0.3486631211500968
49,0.9002778221853748,0.3873557679793215
50,0.6610814773619627,0.07914141451401635
51,0.7901611191811636,0.5099950385316152
52,0.9129430076872592,0.782458649275179
53,0.3274179054633224,0.38927730765375756
54,0.09770618723814506,0.05594456644390522
55,0.9648827867930238,0.677896660765681
56,0.05250004536289021,0.6061116187045339
57,0.6401059820486158,0.3626322849835447
58,0.18454473149690243,0.9045440270202015
59,0.41548757058797137,0.12569532620262847
60,0.5829114018944141,0.03054638086845851
61,0.31951526336390557,0.3795808417968023
62,0.5085240042647117,0.48129341454559815
63,0.4426509980259641,0.030170418390012
64,0.39578735964951284,0.4679316008885078
65,0.062112338226449904,0.2701954350184188
66,0.4735041369386862,0.7591164740838319
67,0.14638975870471072,0.014674253712344765
68,0.42151407297023635,0.11665230573672591
69,0.8027452193880259,0.21956677206869957
70,0.9288424034489635,0.9873199566989861
71,0.8102717836576823,0.14455769133031482
72,0.15627514474366033,0.9957805350623888
73,0.9544265606372623,0.41998547169722933
74,0.36527476055437735,0.8727486151678686
75,0.10521313346890426,0.4869461751752787
76,0.510659138305454,0.13485529995391843
77,0.7771911694622604,0.09555109681643825
78,0.6143080755411645,0.2687869277353333
79,0.7573551148107829,0.7023239917660943
80,0.47210891387538656,0.1826492633321336
81,0.4747815212343266,0.28986264827417507
82,0.2771262144386252,0.9626655259971711
83,0.18061917488722523,0.6846708996876177
84,0.02013795180510969,0.06879806761674412
85,0.9044191625044969,0.517398780993174
86,0.16202190446216636,0.023359543296231244
87,0.22153905635920568,0.47588473442914514
88,0.7741445068374064,0.12348869715800603
89,0.0516415919755987,0.7789018766891329
90,0.1996310694983674,0.16358074837345937
91,0.1626157296442189,0.5988388613918727
92,0.6013426490753265,0.36755509020162
93,0.4080669972115313,0.18031180314261952
94,0.5945671698605389,0.8344840699871843
95,0.13574602657638712,0.5081822372303949
96,0.355733707749862,0.9849813096340947
97,0.31795015532424764,0.2536903251336703
98,0.011031781515103645,0.39566830537535913
99,0.8457609227446475,0.031089309138059185
100,0.33242501184163964,0.057474010897128

From,To,Capacity,Flow
1,5,1,0
9,1,2,0
1,11,2,0
1,14,1,0
1,15,1,0
16,1,1,0
17,1,1,0
1,22,1,0
1,23,2,0
30,1,1,0
1,33,2,0
1,43,2,0
45,1,1,0
1,46,2,0
53,1,1,0
61,1,1,0
1,62,1,0
64,1,1,0
1,66,1,0
1,74,2,0
75,1,1,0
83,1,2,0
1,87,1,0
91,1,2,0
95,1,1,0
4,2,1,0
8,2,1,0
2,23,2,0
2,30,2,0
2,42,2,0
58,2,1,0
2,66,1,0
2,72,2,0
74,2,2,0
2,82,2,0
83,2,2,0
89,2,1,0
2,96,1,0
6,3,1,0
8,3,1,0
3,12,1,0
23,3,2,0
26,3,2,0
3,30,2,0
3,34,2,0
3,35,2,0
3,36,2,0
3,44,1,0
3,46,1,0
66,3,1,0
74,3,2,0
3,79,1,0
94,3,2,0
3,96,1,0
4,8,1,0
22,4,1,0
30,4,2,0
42,4,2,0
43,4,2,0
4,56,1,0
4,58,1,0
72,4,1,0
74,4,2,0
82,4,1,0
4,83,2,0
89,4,1,0
96,4,1,0
9,5,2,0
16,5,1,0
5,17,2,0
19,5,1,0
5,20,2,0
32,5,1,0
5,33,2,0
38,5,1,0
39,5,2,0
41,5,2,0
53,5,2,0
5,57,1,0
5,59,1,0
5,61,2,0
5,62,1,0
5,64,1,0
68,5,2,0
5,76,1,0
78,5,2,0
80,5,1,0
81,5,2,0
5,87,2,0
5,92,2,0
5,93,1,0
5,97,1,0
6,8,2,0
6,12,2,0
23,6,2,0
26,6,2,0
6,30,1,0
6,34,1,0
35,6,1,0
36,6,2,0
6,44,2,0
6,46,2,0
6,66,1,0
74,6,1,0
6,79,1,0
94,6,1,0
96,6,2,0
7,11,1,0
7,14,2,0
7,15,2,0
22,7,1,0
7,33,1,0
38,7,2,0
43,7,1,0
45,7,1,0
7,48,1,0
53,7,2,0
56,7,2,0
7,61,1,0
7,65,2,0
75,7,1,0
83,7,2,0
87,7,1,0
7,91,1,0
7,95,2,0
98,7,1,0
8,23,2,0
30,8,1,0
8,34,1,0
8,42,1,0
58,8,1,0
8,66,2,0
72,8,2,0
74,8,2,0
82,8,2,0
94,8,2,0
96,8,1,0
9,14,2,0
9,15,2,0
9,16,2,0
17,9,2,0
9,19,1,0
22,9,1,0
32,9,2,0
9,33,2,0
9,38,1,0
9,39,2,0
9,45,2,0
9,53,2,0
9,57,2,0
9,61,1,0
9,62,1,0
9,64,1,0
9,78,2,0
80,9,2,0
9,81,2,0
87,9,1,0
9,92,2,0
9,93,2,0
9,97,2,0
21,10,2,0
29,10,2,0
10,47,2,0
50,10,2,0
10,69,1,0
71,10,1,0
10,77,2,0
10,88,2,0
99,10,2,0
11,14,2,0
15,11,1,0
22,11,1,0
11,33,1,0
11,38,2,0
43,11,1,0
45,11,2,0
48,11,1,0
11,53,2,0
11,56,1,0
61,11,1,0
64,11,1,0
65,11,1,0
11,75,2,0
11,83,1,0
11,87,1,0
91,11,2,0
95,11,1,0
97,11,1,0
98,11,1,0
18,12,2,0
25,12,2,0
26,12,2,0
27,12,2,0
34,12,2,0
12,35,2,0
36,12,1,0
12,40,2,0
44,12,1,0
46,12,2,0
51,12,1,0
52,12,1,0
12,55,2,0
12,70,1,0
79,12,1,0
12,85,2,0
12,94,2,0
20,13,1,0
13,24,2,0
13,28,1,0
31,13,2,0
32,13,2,0
13,37,1,0
13,38,1,0
13,39,1,0
13,41,2,0
13,54,1,0
59,13,1,0
61,13,1,0
63,13,2,0
65,13,1,0
67,13,1,0
68,13,2,0
76,13,1,0
13,80,2,0
13,81,2,0
13,84,2,0
86,13,1,0
90,13,2,0
93,13,1,0
97,13,1,0
13,100,1,0
14,15,2,0
16,14,2,0
22,14,2,0
33,14,1,0
38,14,1,0
43,14,2,0
45,14,1,0
48,14,2,0
14,53,2,0
56,14,2,0
14,61,2,0
14,64,2,0
75,14,1,0
83,14,2,0
87,14,1,0
89,14,1,0
14,91,1,0
95,14,2,0
14,98,1,0
15,16,1,0
22,15,2,0
15,30,2,0
15,33,2,0
15,42,1,0
15,43,1,0
15,45,2,0
15,53,2,0
15,56,2,0
15,58,2,0
15,61,1,0
15,62,1,0
64,15,2,0
66,15,2,0
15,74,2,0
15,75,1,0
15,83,1,0
15,87,2,0
15,89,1,0
91,15,1,0
15,95,1,0
16,17,1,0
22,16,2,0
16,23,1,0
16,30,2,0
33,16,1,0
16,43,2,0
16,45,2,0
46,16,1,0
53,16,1,0
16,61,2,0
16,62,2,0
64,16,2,0
66,16,1,0
16,74,2,0
16,83,1,0
16,87,1,0
16,91,1,0
94,16,1,0
16,95,2,0
17,19,2,0
17,32,1,0
33,17,2,0
17,38,1,0
17,39,1,0
17,53,1,0
57,17,1,0
59,17,2,0
17,61,1,0
17,62,1,0
17,64,2,0
68,17,1,0
17,76,2,0
78,17,2,0
17,80,1,0
81,17,2,0
17,87,1,0
92,17,1,0
93,17,2,0
17,97,1,0
18,27,2,0
18,35,2,0
36,18,1,0
18,40,1,0
44,18,2,0
18,46,1,0
18,49,2,0
18,51,1,0
52,18,2,0
55,18,2,0
18,73,2,0
79,18,2,0
18,85,2,0
21,19,1,0
32,19,2,0
19,39,1,0
49,19,2,0
50,19,1,0
19,51,2,0
57,19,2,0
62,19,1,0
19,69,2,0
19,71,1,0
19,73,2,0
19,77,1,0
19,78,2,0
81,19,1,0
85,19,1,0
88,19,1,0
92,19,2,0
24,20,1,0
28,20,2,0
31,20,2,0
32,20,2,0
37,20,1,0
38,20,1,0
20,39,1,0
41,20,2,0
53,20,1,0
54,20,1,0
20,59,1,0
60,20,2,0
61,20,1,0
63,20,2,0
20,67,2,0
20,68,2,0
20,76,2,0
20,80,1,0
81,20,2,0
20,84,2,0
20,86,1,0
20,90,2,0
93,20,2,0
97,20,1,0
100,20,2,0
29,21,1,0
32,21,1,0
47,21,2,0
50,21,1,0
57,21,2,0
21,60,1,0
21,69,2,0
21,71,2,0
21,76,1,0
77,21,2,0
78,21,1,0
21,80,1,0
21,88,2,0
99,21,1,0
22,30,1,0
33,22,2,0
22,42,2,0
43,22,1,0
45,22,1,0
22,53,2,0
22,56,2,0
22,58,1,0
61,22,1,0
64,22,1,0
22,75,1,0
83,22,1,0
87,22,2,0
22,89,1,0
91,22,1,0
22,95,2,0
22,98,2,0
26,23,1,0
23,30,1,0
34,23,1,0
23,35,2,0
36,23,1,0
23,46,2,0
23,66,1,0
74,23,2,0
23,79,1,0
23,82,2,0
94,23,2,0
23,96,2,0
28,24,2,0
24,31,2,0
24,37,1,0
24,38,1,0
41,24,1,0
48,24,1,0
54,24,1,0
65,24,1,0
67,24,2,0
24,84,2,0
86,24,2,0
24,90,1,0
97,24,2,0
98,24,1,0
24,100,2,0
25,26,1,0
25,40,1,0
25,44,1,0
25,52,2,0
25,70,2,0
27,26,2,0
26,34,2,0
35,26,2,0
36,26,2,0
26,40,1,0
26,44,1,0
46,26,1,0
52,26,1,0
66,26,2,0
70,26,2,0
79,26,1,0
26,94,1,0
35,27,2,0
27,36,2,0
27,40,2,0
44,27,1,0
27,46,1,0
27,49,1,0
27,51,1,0
52,27,2,0
27,55,1,0
73,27,1,0
27,79,1,0
85,27,2,0
31,28,1,0
33,28,2,0
28,37,1,0
38,28,1,0
28,41,2,0
28,48,2,0
28,53,2,0
54,28,1,0
59,28,1,0
28,61,2,0
65,28,1,0
67,28,2,0
28,68,2,0
84,28,2,0
28,86,1,0
28,90,2,0
28,93,2,0
97,28,2,0
98,28,2,0
100,28,1,0
47,29,1,0
29,50,2,0
29,60,2,0
29,69,2,0
29,71,2,0
76,29,2,0
77,29,1,0
78,29,1,0
88,29,1,0
29,99,1,0
42,30,1,0
43,30,1,0
58,30,2,0
30,66,2,0
72,30,1,0
74,30,1,0
82,30,1,0
83,30,1,0
89,30,2,0
94,30,2,0
96,30,1,0
31,32,1,0
37,31,2,0
38,31,1,0
31,39,1,0
31,41,1,0
54,31,2,0
31,59,2,0
31,61,2,0
63,31,1,0
31,65,2,0
31,67,2,0
68,31,2,0
76,31,1,0
31,80,2,0
31,81,1,0
84,31,1,0
86,31,1,0
90,31,2,0
31,93,2,0
97,31,1,0
100,31,1,0
32,38,2,0
39,32,1,0
32,41,2,0
50,32,1,0
32,53,1,0
32,57,2,0
32,59,1,0
60,32,2,0
32,61,2,0
62,32,1,0
63,32,1,0
64,32,2,0
68,32,1,0
32,76,2,0
78,32,2,0
32,80,1,0
81,32,1,0
32,88,2,0
92,32,1,0
93,32,1,0
97,32,2,0
32,100,2,0
38,33,1,0
39,33,2,0
43,33,2,0
33,45,1,0
33,48,1,0
53,33,1,0
33,56,2,0
33,61,2,0
33,62,1,0
33,64,2,0
33,65,1,0
33,75,1,0
81,33,2,0
33,83,1,0
33,87,1,0
33,90,2,0
33,91,1,0
95,33,2,0
97,33,1,0
98,33,2,0
34,35,1,0
34,36,1,0
44,34,1,0
34,46,2,0
34,66,2,0
70,34,1,0
79,34,1,0
94,34,1,0
34,96,2,0
36,35,2,0
35,40,1,0
35,44,1,0
35,46,2,0
51,35,1,0
52,35,2,0
66,35,1,0
79,35,2,0
35,94,2,0
36,40,2,0
36,44,1,0
46,36,1,0
36,51,1,0
36,52,2,0
36,55,1,0
36,66,2,0
79,36,2,0
85,36,2,0
94,36,1,0
37,41,1,0
54,37,1,0
65,37,2,0
37,67,2,0
37,84,1,0
86,37,2,0
